Date,XLF,XLK,XLE,XLY,XLP,XLV,XLI,XLU,XLRE,XLB,XLC,SPY
2022-08-15,34.099613189697266,148.68292236328125,70.92339324951172,167.7200164794922,71.82199096679688,129.55599975585938,96.45427703857422,72.0785903930664,42.24808883666992,77.43347930908203,58.455257415771484,414.8759460449219
2022-08-16,34.34900665283203,148.28070068359375,70.7574691772461,169.57289123535156,72.63196563720703,129.2086639404297,96.88797760009766,72.28357696533203,42.08182907104492,77.86327362060547,58.57261276245117,415.6885681152344
2022-08-17,34.17635726928711,147.22119140625,71.347412109375,167.7494354248047,72.42475891113281,128.45619201660156,96.11698150634766,72.1624526977539,41.961753845214844,76.79351806640625,57.438133239746094,412.7380065917969
2022-08-18,34.214717864990234,147.9864044189453,73.26476287841797,167.70042419433594,72.66963958740234,127.8869857788086,96.50247192382812,72.43265533447266,41.67542266845703,77.03230285644531,57.35011672973633,413.93756103515625
2022-08-19,33.533687591552734,145.29840087890625,73.24632263183594,164.23974609375,72.43418884277344,128.2342987060547,95.25920867919922,72.39537048339844,41.26900863647461,75.61869812011719,56.42100143432617,408.37506103515625
2022-08-22,32.795101165771484,141.2467803955078,73.1080551147461,159.68109130859375,71.69956970214844,126.5556411743164,93.44732666015625,71.40775299072266,40.41000747680664,74.41522216796875,54.80730056762695,399.8717346191406
2022-08-23,32.66081237792969,140.8740234375,75.74439239501953,160.13204956054688,71.38877868652344,124.7901611328125,93.62078857421875,70.97915649414062,39.8004035949707,75.15068054199219,54.337867736816406,398.904296875
2022-08-24,32.833473205566406,140.96231079101562,76.67542266845703,160.81829833984375,71.5677261352539,124.94450378417969,93.92920684814453,71.20276641845703,40.114437103271484,75.31304931640625,54.660606384277344,400.1812744140625
2022-08-25,33.34184265136719,143.34617614746094,77.26537322998047,162.7397918701172,71.89735412597656,126.32411193847656,95.36521911621094,71.64067840576172,40.73328399658203,77.02275848388672,55.726627349853516,405.83087158203125
2022-08-26,32.344276428222656,137.2246551513672,76.36201477050781,156.54393005371094,70.11734008789062,122.80276489257812,92.05948638916016,70.54122924804688,39.698795318603516,74.66355895996094,53.94666290283203,392.0938415527344
2022-08-29,32.114070892333984,135.40975952148438,77.51426696777344,155.7106170654297,70.00433349609375,121.94414520263672,91.64505004882812,70.75553131103516,39.3570442199707,74.13822937011719,53.526119232177734,389.5012512207031
2022-08-30,31.94141960144043,133.9970703125,74.88713073730469,153.97537231445312,69.27913665771484,121.13375091552734,90.32469177246094,69.72132110595703,38.793609619140625,72.92518615722656,53.056678771972656,385.22540283203125
2022-08-31,31.701616287231445,132.6923065185547,74.20498657226562,152.45579528808594,68.85533142089844,120.3619613647461,89.56331634521484,69.26476287841797,38.655059814453125,72.0273666381836,53.18381881713867,382.294189453125
2022-09-01,31.797531127929688,132.04486083984375,72.37982940673828,153.8479461669922,69.24147033691406,122.3396987915039,89.68861389160156,70.26171875,38.793609619140625,71.08177185058594,53.67281723022461,383.4937438964844
2022-09-02,31.54814338684082,130.3280792236328,73.70721435546875,152.4362335205078,68.33731842041016,120.58384704589844,88.82121276855469,69.50701141357422,38.12857437133789,71.01490783691406,52.65569305419922,379.4500427246094
2022-09-06,31.47140121459961,129.46478271484375,73.02509307861328,152.1225128173828,67.9511947631836,120.6996078491211,88.96577453613281,69.68405151367188,38.52574920654297,70.79522705078125,52.000431060791016,378.018310546875
2022-09-07,32.094886779785156,131.53475952148438,72.17704772949219,156.7889862060547,69.175537109375,122.66770935058594,90.39215850830078,71.8642807006836,39.26467514038086,72.75326538085938,53.04690170288086,384.8093566894531
2022-09-08,32.66081237792969,131.98602294921875,72.49044799804688,158.24974060058594,68.9966049194336,124.79978942871094,90.66201782226562,71.80838775634766,39.375511169433594,73.46007537841797,52.91975784301758,387.3246154785156
2022-09-09,32.958168029785156,134.59548950195312,74.29717254638672,161.24964904785156,69.67469024658203,125.89961242675781,91.83781433105469,72.09722137451172,39.75421142578125,74.56804656982422,54.396541595458984,393.341796875
